timestamp,cpu_percent,cpu_freq_mhz,cpu_temp_celsius,memory_percent,memory_used_gb,memory_total_gb,disk_percent,disk_used_gb,disk_total_gb,load_1min,load_5min,load_15min,network_bytes_sent,network_bytes_recv
2025-07-27 22:12:20,0.2,1800.0,36.51,5.4,0.28,7.63,30.2,17.58,58.2,0.23,0.21,0.18,1822422,9149874
2025-07-27 22:12:31,0.2,1800.0,36.51,5.4,0.28,7.63,30.2,17.58,58.2,0.28,0.22,0.19,1834521,9253346
2025-07-27 22:12:42,0.2,1800.0,36.02,5.4,0.28,7.63,30.2,17.58,58.2,0.23,0.21,0.18,1840605,9259850
2025-07-27 22:12:53,8.4,1800.0,37.0,5.4,0.28,7.63,30.2,17.58,58.2,0.25,0.22,0.19,1848511,9353971
2025-07-27 22:13:04,13.1,1800.0,35.54,5.4,0.28,7.63,30.2,17.58,58.2,0.21,0.21,0.18,1853775,9363088
2025-07-27 22:13:15,4.8,1800.0,36.51,5.4,0.28,7.63,30.2,17.58,58.2,0.18,0.2,0.18,1864933,9440498
2025-07-27 22:13:26,0.0,600.0,36.02,5.4,0.28,7.63,30.2,17.58,58.2,0.15,0.19,0.18,1868373,9448521
2025-07-27 22:13:37,0.0,600.0,35.05,5.4,0.28,7.63,30.2,17.58,58.2,0.2,0.2,0.18,1882507,9528524
2025-07-27 22:13:48,0.3,600.0,36.02,5.4,0.28,7.63,30.2,17.58,58.2,0.16,0.19,0.18,1883417,9529615
2025-07-27 22:13:59,0.0,600.0,37.48,5.4,0.28,7.63,30.2,17.58,58.2,0.13,0.19,0.18,1891365,9625615
2025-07-27 22:14:10,0.5,600.0,35.54,5.4,0.28,7.63,30.2,17.58,58.2,0.18,0.2,0.18,1894665,9627719
2025-07-27 22:14:21,0.5,600.0,36.51,5.4,0.28,7.63,30.2,17.58,58.2,0.23,0.21,0.18,1904364,9705827
2025-07-27 22:14:32,0.2,600.0,37.0,5.4,0.28,7.63,30.2,17.58,58.2,0.19,0.2,0.18,1910762,9712263
2025-07-27 22:14:43,0.2,600.0,36.02,5.4,0.28,7.63,30.2,17.58,58.2,0.22,0.21,0.18,1919407,9809078
2025-07-27 22:14:54,0.2,600.0,37.0,5.4,0.28,7.63,30.2,17.58,58.2,0.19,0.2,0.18,1921031,9810858
2025-07-27 22:15:05,0.2,1800.0,37.0,5.4,0.28,7.63,30.21,17.58,58.2,0.16,0.19,0.18,1934498,9896307
2025-07-27 22:15:16,0.0,1800.0,36.51,5.4,0.28,7.63,30.21,17.58,58.2,0.22,0.2,0.18,1935219,9896592
2025-07-27 22:15:27,0.0,1800.0,36.02,5.4,0.28,7.63,30.21,17.58,58.2,0.18,0.2,0.18,1946881,9997034
2025-07-27 22:15:38,3.8,1800.0,37.48,5.4,0.28,7.63,30.21,17.58,58.2,0.14,0.18,0.18,1948490,9998376
2025-07-27 22:15:49,12.9,1800.0,37.0,5.4,0.28,7.63,30.21,17.58,58.2,0.2,0.2,0.18,1956034,10075973
2025-07-27 22:16:00,9.2,1800.0,36.02,5.4,0.28,7.63,30.21,17.58,58.2,0.17,0.19,0.18,1957485,10077250
2025-07-27 22:16:11,0.0,600.0,36.51,5.4,0.28,7.63,30.21,17.58,58.2,0.14,0.18,0.18,1967305,10179500
2025-07-27 22:16:22,0.0,600.0,36.02,5.4,0.28,7.63,30.21,17.58,58.2,0.12,0.17,0.18,1968627,10180987
2025-07-27 22:16:33,0.0,600.0,36.02,5.4,0.28,7.63,30.21,17.58,58.2,0.24,0.2,0.18,1981205,10267951
2025-07-27 22:16:44,0.5,600.0,36.02,5.4,0.28,7.63,30.21,17.58,58.2,0.2,0.19,0.18,1982385,10268210
2025-07-27 22:16:55,0.7,600.0,36.51,5.4,0.28,7.63,30.21,17.58,58.2,0.25,0.2,0.18,1991052,10370418
2025-07-27 22:17:06,0.2,600.0,35.54,5.4,0.28,7.63,30.21,17.58,58.2,0.21,0.2,0.18,1995578,10378652
2025-07-27 22:17:17,1.0,600.0,36.02,5.4,0.28,7.63,30.21,17.58,58.2,0.17,0.19,0.18,2004675,10461564
2025-07-27 22:17:28,0.2,600.0,35.54,5.4,0.28,7.63,30.21,17.58,58.2,0.21,0.2,0.18,2006643,10465463
2025-07-27 22:17:39,0.3,600.0,36.02,5.4,0.28,7.63,30.21,17.58,58.2,0.25,0.2,0.18,2015698,10551914
2025-07-27 22:17:50,0.0,1800.0,36.51,5.4,0.28,7.63,30.21,17.58,58.2,0.21,0.2,0.18,2018845,10557302
2025-07-27 22:18:01,0.8,600.0,37.0,5.4,0.28,7.63,30.21,17.58,58.2,0.26,0.21,0.19,2027305,10660738
2025-07-27 22:18:12,0.0,1800.0,36.51,5.4,0.28,7.63,30.21,17.58,58.2,0.22,0.2,0.18,2029852,10661847
2025-07-27 22:18:23,0.2,600.0,36.02,5.4,0.28,7.63,30.21,17.58,58.2,0.24,0.21,0.18,2038092,10746742
2025-07-27 22:18:34,8.9,1800.0,37.0,5.4,0.28,7.63,30.21,17.58,58.2,0.29,0.22,0.19,2041893,10753483
2025-07-27 22:18:45,12.9,1800.0,37.48,5.4,0.28,7.63,30.21,17.58,58.2,0.24,0.21,0.18,2050456,10836009
2025-07-27 22:18:56,4.1,1800.0,36.51,5.4,0.28,7.63,30.21,17.58,58.2,0.2,0.2,0.18,2051247,10836218
2025-07-27 22:19:08,0.0,700.0,36.51,5.4,0.28,7.63,30.21,17.58,58.2,0.17,0.2,0.18,2062290,10924272
2025-07-27 22:19:19,1.3,600.0,35.54,5.4,0.28,7.63,30.21,17.58,58.2,0.2,0.2,0.18,2064972,10929485
2025-07-27 22:19:30,0.0,1800.0,36.02,5.4,0.28,7.63,30.21,17.58,58.2,0.17,0.19,0.18,2075107,11014186
2025-07-27 22:19:41,0.0,600.0,36.51,5.4,0.28,7.63,30.21,17.58,58.2,0.14,0.19,0.18,2076005,11014708
2025-07-27 22:19:52,0.2,1800.0,36.02,5.4,0.28,7.63,30.21,17.58,58.2,0.12,0.18,0.18,2084418,11115659
2025-07-27 22:20:03,0.0,600.0,36.51,5.4,0.28,7.63,30.21,17.58,58.2,0.1,0.17,0.17,2085501,11116345
2025-07-27 22:20:14,0.0,600.0,36.02,5.4,0.28,7.63,30.21,17.58,58.2,0.15,0.18,0.18,2097326,11221585
2025-07-27 22:20:25,0.2,600.0,36.51,5.4,0.28,7.63,30.21,17.58,58.2,0.13,0.18,0.17,2100908,11225734
2025-07-27 22:20:36,0.0,600.0,37.0,5.4,0.28,7.63,30.21,17.58,58.2,0.11,0.17,0.17,2111369,11313602
2025-07-27 22:20:47,0.0,1800.0,36.51,5.4,0.28,7.63,30.21,17.58,58.2,0.17,0.18,0.18,2112200,11313980
2025-07-27 22:20:58,0.0,1800.0,36.02,5.4,0.28,7.63,30.21,17.58,58.2,0.14,0.17,0.17,2120994,11415449
2025-07-27 22:21:09,0.0,1800.0,35.54,5.4,0.28,7.63,30.21,17.58,58.2,0.11,0.16,0.17,2124951,11423239
2025-07-27 22:21:20,6.6,1800.0,37.0,5.4,0.28,7.63,30.21,17.58,58.2,0.18,0.18,0.18,2135375,11511743
2025-07-27 22:21:31,13.2,1800.0,37.0,5.4,0.28,7.63,30.21,17.58,58.2,0.15,0.17,0.17,2137517,11512622
2025-07-27 22:21:42,17.4,1800.0,36.51,5.4,0.28,7.63,30.21,17.58,58.2,0.12,0.16,0.17,2145519,11592095
2025-07-27 22:21:53,0.0,600.0,35.54,5.4,0.28,7.63,30.21,17.58,58.2,0.1,0.16,0.17,2146380,11592383
2025-07-27 22:22:04,8.8,1800.0,36.02,5.4,0.28,7.63,30.21,17.58,58.2,0.31,0.2,0.18,2153970,11671290
2025-07-27 22:22:15,0.2,600.0,36.02,5.4,0.28,7.63,30.21,17.58,58.2,0.26,0.19,0.18,2157170,11672886
2025-07-27 22:22:26,8.3,1800.0,37.97,5.7,0.31,7.63,30.21,17.58,58.2,0.22,0.19,0.18,2165877,11773648
2025-07-27 22:22:37,0.0,600.0,36.51,5.4,0.28,7.63,30.21,17.58,58.2,0.26,0.2,0.18,2168844,11779444
2025-07-27 22:22:48,0.2,1800.0,36.51,5.7,0.31,7.63,30.21,17.58,58.2,0.22,0.19,0.18,2176124,11851017
2025-07-27 22:22:59,0.0,600.0,36.02,5.4,0.28,7.63,30.21,17.58,58.2,0.17,0.18,0.18,2178064,11860214
2025-07-27 22:23:10,0.2,1800.0,36.02,5.7,0.3,7.63,30.21,17.58,58.2,0.22,0.19,0.18,2188431,11932291
2025-07-27 22:23:21,0.2,600.0,36.02,5.4,0.28,7.63,30.21,17.58,58.2,0.19,0.18,0.18,2192569,11955513
2025-07-27 22:23:32,2.5,1800.0,35.54,5.7,0.31,7.63,30.21,17.58,58.2,0.24,0.19,0.18,2199720,12013470
2025-07-27 22:23:43,0.0,1800.0,35.54,5.4,0.28,7.63,30.21,17.58,58.2,0.2,0.19,0.18,2202842,12058951
2025-07-27 22:23:54,9.8,1800.0,36.02,5.7,0.3,7.63,30.21,17.58,58.2,0.24,0.19,0.18,2208588,12104597
2025-07-27 22:24:05,0.0,1800.0,37.0,5.4,0.28,7.63,30.21,17.58,58.2,0.28,0.2,0.19,2216284,12141371
2025-07-27 22:24:16,20.4,1800.0,37.0,5.7,0.31,7.63,30.21,17.58,58.2,0.24,0.2,0.18,2221352,12177996
2025-07-27 22:24:27,12.9,1800.0,35.54,5.4,0.28,7.63,30.21,17.58,58.2,0.2,0.19,0.18,2226511,12224188
2025-07-27 22:24:38,12.6,1800.0,36.51,5.7,0.3,7.63,30.21,17.58,58.2,0.17,0.18,0.18,2232841,12255283
2025-07-27 22:24:49,0.0,600.0,35.54,5.4,0.28,7.63,30.21,17.58,58.2,0.2,0.19,0.18,2237856,12312572
2025-07-27 22:25:00,2.0,1800.0,36.02,5.4,0.28,7.63,30.21,17.58,58.2,0.17,0.18,0.18,2239230,12313109
2025-07-27 22:25:11,0.2,600.0,36.02,5.4,0.28,7.63,30.21,17.58,58.2,0.14,0.18,0.18,2250258,12399815
2025-07-27 22:25:22,0.2,600.0,36.51,5.4,0.28,7.63,30.21,17.58,58.2,0.19,0.19,0.18,2252927,12407993
2025-07-27 22:25:33,0.2,600.0,36.02,5.4,0.28,7.63,30.21,17.58,58.2,0.16,0.18,0.18,2262326,12508782
2025-07-27 22:25:44,0.0,600.0,35.54,5.4,0.28,7.63,30.21,17.58,58.2,0.13,0.17,0.18,2263486,12509975
2025-07-27 22:25:55,0.0,600.0,37.0,5.4,0.28,7.63,30.21,17.58,58.2,0.18,0.18,0.18,2271876,12591972
2025-07-27 22:26:06,1.3,600.0,36.02,5.4,0.28,7.63,30.21,17.58,58.2,0.15,0.17,0.18,2277723,12604545
2025-07-27 22:26:17,0.0,1800.0,36.02,5.4,0.28,7.63,30.21,17.58,58.2,0.21,0.19,0.18,2285333,12704343
2025-07-27 22:26:28,0.5,1800.0,36.51,5.4,0.28,7.63,30.21,17.58,58.2,0.18,0.18,0.18,2286904,12704865
2025-07-27 22:26:39,0.0,1800.0,36.51,5.4,0.28,7.63,30.21,17.59,58.2,0.14,0.17,0.18,2295362,12785450
2025-07-27 22:26:50,0.0,1800.0,35.54,5.4,0.28,7.63,30.21,17.59,58.2,0.2,0.18,0.18,2296831,12786701
2025-07-27 22:27:01,5.5,1800.0,36.51,5.4,0.28,7.63,30.21,17.59,58.2,0.17,0.17,0.18,2304387,12867767
2025-07-27 22:27:12,12.9,1800.0,36.51,5.4,0.28,7.63,30.21,17.59,58.2,0.14,0.17,0.18,2310093,12881658
2025-07-27 22:27:23,8.4,1800.0,37.0,5.4,0.28,7.63,30.21,17.59,58.2,0.12,0.16,0.17,2319702,12988717
2025-07-27 22:27:34,0.2,600.0,35.54,5.4,0.28,7.63,30.21,17.59,58.2,0.16,0.17,0.18,2321825,12989818
2025-07-27 22:27:45,0.0,600.0,35.54,5.4,0.28,7.63,30.21,17.59,58.2,0.13,0.16,0.18,2332173,13071652
2025-07-27 22:27:56,0.2,600.0,36.02,5.4,0.28,7.63,30.21,17.59,58.2,0.11,0.16,0.17,2335423,13077427
2025-07-27 22:28:07,0.2,600.0,35.54,5.4,0.28,7.63,30.21,17.59,58.2,0.17,0.17,0.18,2345520,13160011
2025-07-27 22:28:18,0.3,600.0,35.05,5.4,0.28,7.63,30.21,17.59,58.2,0.14,0.16,0.18,2346461,13160901
2025-07-27 22:28:29,0.2,600.0,34.56,5.4,0.28,7.63,30.22,17.59,58.2,0.11,0.16,0.17,2355305,13242576
2025-07-27 22:28:40,0.2,600.0,35.54,5.4,0.28,7.63,30.22,17.59,58.2,0.17,0.17,0.18,2357065,13243425
2025-07-27 22:28:51,0.5,600.0,36.02,5.4,0.28,7.63,30.22,17.59,58.2,0.21,0.18,0.18,2365611,13325821
2025-07-27 22:29:02,0.0,600.0,36.02,5.4,0.28,7.63,30.22,17.59,58.2,0.18,0.17,0.18,2366554,13326749
2025-07-27 22:29:13,0.3,600.0,36.02,5.4,0.28,7.63,30.22,17.59,58.2,0.23,0.18,0.18,2379415,13420244
2025-07-27 22:29:24,0.0,1800.0,36.51,5.4,0.28,7.63,30.22,17.59,58.2,0.18,0.17,0.18,2382039,13427687
2025-07-27 22:29:35,0.2,1800.0,37.0,5.4,0.28,7.63,30.22,17.59,58.2,0.31,0.2,0.19,2391420,13529794
2025-07-27 22:29:46,0.0,1800.0,36.02,5.4,0.28,7.63,30.22,17.59,58.2,0.26,0.19,0.19,2392442,13530441
2025-07-27 22:29:57,9.7,1800.0,35.54,5.4,0.28,7.63,30.22,17.59,58.2,0.22,0.19,0.18,2400654,13608817
2025-07-27 22:30:08,13.6,1800.0,37.0,5.4,0.28,7.63,30.22,17.59,58.2,0.18,0.18,0.18,2403576,13610335
2025-07-27 22:30:19,3.0,1800.0,36.51,5.4,0.28,7.63,30.22,17.59,58.2,0.29,0.2,0.19,2412616,13691144
2025-07-27 22:30:30,0.2,600.0,35.54,5.4,0.28,7.63,30.22,17.59,58.2,0.24,0.2,0.18,2414998,13691769
2025-07-27 22:30:41,0.2,1800.0,36.02,5.4,0.28,7.63,30.22,17.59,58.2,0.2,0.19,0.18,2423613,13795134
2025-07-27 22:30:52,0.0,600.0,36.02,5.4,0.28,7.63,30.22,17.59,58.2,0.25,0.2,0.18,2424465,13795431
2025-07-27 22:31:03,0.0,1800.0,36.02,5.4,0.28,7.63,30.22,17.59,58.2,0.21,0.19,0.18,2432836,13896267
2025-07-27 22:31:15,0.2,600.0,35.05,5.4,0.28,7.63,30.22,17.59,58.2,0.16,0.18,0.18,2438232,13909193
2025-07-27 22:31:26,0.5,600.0,35.54,5.4,0.28,7.63,30.22,17.59,58.2,0.21,0.19,0.18,2450647,13995537
2025-07-27 22:31:37,0.2,600.0,36.02,5.4,0.28,7.63,30.22,17.59,58.2,0.18,0.19,0.18,2451931,13998054
2025-07-27 22:31:48,0.2,600.0,36.02,5.4,0.28,7.63,30.22,17.59,58.2,0.15,0.18,0.18,2461004,14078606
2025-07-27 22:31:59,0.0,800.0,35.05,5.4,0.28,7.63,30.22,17.59,58.2,0.45,0.24,0.2,2461876,14078914
2025-07-27 22:32:10,0.2,800.0,36.02,5.4,0.28,7.63,30.22,17.59,58.2,0.35,0.23,0.19,2471933,14181059
2025-07-27 22:32:21,0.0,1800.0,36.02,5.4,0.28,7.63,30.22,17.59,58.2,0.29,0.22,0.19,2473456,14181805
2025-07-27 22:32:32,0.2,1800.0,37.0,5.4,0.28,7.63,30.22,17.59,58.2,0.25,0.21,0.19,2482292,14260943
2025-07-27 22:32:43,5.1,1800.0,36.02,5.4,0.28,7.63,30.22,17.59,58.2,0.21,0.2,0.18,2483488,14261780
2025-07-27 22:32:54,12.9,1800.0,36.51,5.4,0.28,7.63,30.22,17.59,58.2,0.18,0.2,0.18,2497188,14365333
2025-07-27 22:33:05,7.9,1800.0,36.02,5.4,0.28,7.63,30.22,17.59,58.2,0.2,0.2,0.18,2498951,14366391
2025-07-27 22:33:16,0.0,1800.0,36.51,5.4,0.28,7.63,30.22,17.59,58.2,0.17,0.2,0.18,2511977,14457025
2025-07-27 22:33:27,0.0,600.0,36.02,5.4,0.28,7.63,30.22,17.59,58.2,0.15,0.19,0.18,2515307,14464517
2025-07-27 22:33:38,0.0,1800.0,36.02,5.4,0.28,7.63,30.22,17.59,58.2,0.2,0.2,0.18,2523899,14542075
2025-07-27 22:33:49,0.0,600.0,35.54,5.4,0.28,7.63,30.22,17.59,58.2,0.17,0.19,0.18,2525278,14543230
2025-07-27 22:34:00,0.5,1800.0,36.02,5.4,0.28,7.63,30.22,17.59,58.2,0.13,0.18,0.18,2534610,14643353
2025-07-27 22:34:11,0.0,600.0,35.54,5.4,0.28,7.63,30.22,17.59,58.2,0.18,0.19,0.18,2537538,14644552
2025-07-27 22:34:22,11.7,1800.0,36.51,5.4,0.28,7.63,30.22,17.59,58.2,0.23,0.2,0.18,2546441,14731773
2025-07-27 22:34:33,0.7,600.0,36.51,5.4,0.28,7.63,30.22,17.59,58.2,0.2,0.2,0.18,2548888,14732679
2025-07-27 22:34:44,8.8,600.0,36.51,5.4,0.28,7.63,30.22,17.59,58.2,0.25,0.21,0.19,2557431,14811084
2025-07-27 22:34:55,0.0,1800.0,36.02,5.4,0.28,7.63,30.22,17.59,58.2,0.19,0.2,0.18,2558883,14812932
2025-07-27 22:35:06,9.0,1800.0,36.51,5.4,0.28,7.63,30.22,17.59,58.2,0.16,0.19,0.18,2571850,14913328
2025-07-27 22:35:17,0.0,1800.0,36.02,5.4,0.28,7.63,30.22,17.59,58.2,0.22,0.2,0.18,2578374,14928079
2025-07-27 22:35:28,0.7,1800.0,36.51,5.7,0.3,7.63,30.22,17.59,58.2,0.18,0.19,0.18,2589307,15008031
2025-07-27 22:35:39,10.5,1800.0,35.54,5.4,0.28,7.63,30.22,17.59,58.2,0.16,0.18,0.18,2591570,15014621
2025-07-27 22:35:50,12.6,1800.0,35.54,5.7,0.3,7.63,30.22,17.59,58.2,0.12,0.17,0.18,2598121,15078463
2025-07-27 22:36:01,3.8,1800.0,36.51,5.4,0.28,7.63,30.23,17.6,58.2,0.1,0.17,0.17,2600832,15092729
2025-07-27 22:36:12,2.0,1800.0,36.51,5.7,0.31,7.63,30.23,17.6,58.2,0.08,0.16,0.17,2609327,15151145
2025-07-27 22:36:23,0.2,600.0,35.54,5.4,0.28,7.63,30.23,17.6,58.2,0.15,0.17,0.18,2612477,15174495
2025-07-27 22:36:34,6.5,1800.0,35.54,5.8,0.31,7.63,30.23,17.6,58.2,0.11,0.16,0.17,2619094,15222267
2025-07-27 22:36:45,0.2,600.0,36.51,5.4,0.28,7.63,30.23,17.6,58.2,0.1,0.16,0.17,2623046,15255353
2025-07-27 22:36:56,12.0,1800.0,36.02,5.8,0.31,7.63,30.23,17.6,58.2,0.15,0.17,0.17,2628121,15292254
2025-07-27 22:37:07,1.2,600.0,35.54,5.4,0.28,7.63,30.24,17.6,58.2,0.13,0.16,0.17,2636476,15341389
2025-07-27 22:37:18,9.8,1800.0,36.02,5.7,0.31,7.63,30.24,17.6,58.2,0.11,0.16,0.17,2643587,15377829
2025-07-27 22:37:29,0.0,600.0,36.02,5.4,0.28,7.63,30.24,17.6,58.2,0.16,0.17,0.17,2651070,15440916
2025-07-27 22:37:40,4.5,800.0,36.02,5.5,0.29,7.63,30.24,17.6,58.2,0.29,0.19,0.18,2652601,15442058
2025-07-27 22:37:51,0.0,1800.0,36.02,5.4,0.28,7.63,30.24,17.6,58.2,0.25,0.19,0.18,2663443,15526441
2025-07-27 22:38:02,0.0,1800.0,36.02,5.4,0.28,7.63,30.24,17.6,58.2,0.29,0.2,0.18,2664522,15527204
2025-07-27 22:38:13,0.0,1800.0,36.02,5.4,0.28,7.63,30.24,17.6,58.2,0.25,0.19,0.18,2675622,15626090
2025-07-27 22:38:24,5.6,1800.0,36.51,5.4,0.28,7.63,30.24,17.6,58.2,0.19,0.18,0.18,2676446,15626368
2025-07-27 22:38:35,12.9,1800.0,36.02,5.4,0.28,7.63,30.24,17.6,58.2,0.24,0.19,0.18,2685653,15702012
2025-07-27 22:38:46,7.4,1800.0,37.0,5.4,0.28,7.63,30.24,17.6,58.2,0.2,0.18,0.18,2687302,15703391
2025-07-27 22:38:57,0.5,600.0,36.02,5.4,0.28,7.63,30.24,17.6,58.2,0.25,0.19,0.18,2698915,15784220
2025-07-27 22:39:08,0.2,1800.0,36.02,5.4,0.28,7.63,30.24,17.6,58.2,0.21,0.19,0.18,2703328,15786048
2025-07-27 22:39:19,0.2,600.0,35.54,5.4,0.28,7.63,30.24,17.6,58.2,0.16,0.18,0.18,2715343,15894951
2025-07-27 22:39:30,0.7,600.0,36.02,5.4,0.28,7.63,30.24,17.6,58.2,0.14,0.17,0.18,2718746,15902517
2025-07-27 22:39:41,1.0,900.0,35.54,5.4,0.28,7.63,30.24,17.6,58.2,0.19,0.18,0.18,2736374,15982466
2025-07-27 22:39:52,0.0,600.0,36.51,5.4,0.28,7.63,30.24,17.6,58.2,0.16,0.18,0.18,2737485,15983082
2025-07-27 22:40:03,0.0,600.0,35.54,5.4,0.28,7.63,30.24,17.6,58.2,0.21,0.19,0.18,2745108,16058711
2025-07-27 22:40:14,0.5,600.0,35.54,5.4,0.28,7.63,30.24,17.6,58.2,0.23,0.19,0.18,2753224,16066123
2025-07-27 22:40:25,0.2,600.0,36.02,5.4,0.28,7.63,30.24,17.6,58.2,0.28,0.2,0.19,2762130,16163398
2025-07-27 22:40:36,0.0,1800.0,36.51,5.4,0.28,7.63,30.24,17.6,58.2,0.24,0.2,0.18,2768506,16165880
2025-07-27 22:40:47,0.0,1800.0,36.51,5.4,0.28,7.63,30.24,17.6,58.2,0.35,0.22,0.19,2776542,16242781
2025-07-27 22:40:58,0.0,1800.0,36.51,5.4,0.28,7.63,30.24,17.6,58.2,0.3,0.22,0.19,2777524,16243259
2025-07-27 22:41:09,1.3,1800.0,36.51,5.4,0.28,7.63,30.24,17.6,58.2,0.31,0.22,0.19,2792494,16329954
2025-07-27 22:41:20,10.8,1800.0,36.02,5.4,0.28,7.63,30.24,17.6,58.2,0.34,0.23,0.19,2798266,16338638
2025-07-27 22:41:31,12.6,1800.0,36.51,5.4,0.28,7.63,30.24,17.6,58.2,0.29,0.22,0.19,2810720,16442566
2025-07-27 22:41:42,2.3,1800.0,36.51,5.4,0.28,7.63,30.24,17.6,58.2,0.25,0.21,0.19,2813957,16444276
2025-07-27 22:41:53,0.5,600.0,36.51,5.4,0.28,7.63,30.24,17.6,58.2,0.21,0.21,0.18,2822629,16522489
2025-07-27 22:42:04,0.0,600.0,35.54,5.4,0.28,7.63,30.24,17.6,58.2,0.23,0.21,0.19,2823569,16523002
2025-07-27 22:42:15,0.0,600.0,36.02,5.4,0.28,7.63,30.24,17.6,58.2,0.19,0.2,0.18,2834997,16602766
2025-07-27 22:42:26,0.5,600.0,35.05,5.4,0.28,7.63,30.24,17.6,58.2,0.16,0.2,0.18,2840013,16606284
2025-07-27 22:42:37,0.0,600.0,36.51,5.4,0.28,7.63,30.24,17.6,58.2,0.14,0.19,0.18,2850799,16705307
2025-07-27 22:42:48,0.0,600.0,36.02,5.4,0.28,7.63,30.24,17.6,58.2,0.12,0.18,0.18,2853537,16708501
2025-07-27 22:43:00,0.0,600.0,36.51,5.4,0.28,7.63,30.24,17.6,58.2,0.16,0.19,0.18,2861698,16785233
2025-07-27 22:43:11,0.3,700.0,35.54,5.4,0.28,7.63,30.24,17.6,58.2,0.14,0.18,0.18,2869411,16794669
2025-07-27 22:43:22,0.0,600.0,36.02,5.4,0.28,7.63,30.24,17.6,58.2,0.12,0.18,0.18,2882863,16902428
2025-07-27 22:43:33,0.0,1800.0,36.02,5.4,0.28,7.63,30.24,17.6,58.2,0.18,0.19,0.18,2890459,16912895
2025-07-27 22:43:44,0.0,600.0,36.02,5.4,0.28,7.63,30.24,17.6,58.2,0.15,0.18,0.18,2899178,16992965
2025-07-27 22:43:55,0.0,1800.0,36.51,5.4,0.28,7.63,30.24,17.6,58.2,0.12,0.17,0.17,2900276,16993463
2025-07-27 22:44:06,5.8,600.0,36.02,5.4,0.28,7.63,30.24,17.6,58.2,0.18,0.18,0.18,2908274,17074324
2025-07-27 22:44:17,13.1,1800.0,37.0,5.4,0.28,7.63,30.24,17.6,58.2,0.15,0.18,0.18,2911233,17075718
2025-07-27 22:44:28,7.4,1800.0,37.0,5.4,0.28,7.63,30.24,17.6,58.2,0.13,0.17,0.17,2924665,17174352
2025-07-27 22:44:39,0.0,600.0,36.02,5.4,0.28,7.63,30.24,17.6,58.2,0.11,0.16,0.17,2926745,17175479
2025-07-27 22:44:50,0.0,1800.0,37.0,5.4,0.28,7.63,30.24,17.6,58.2,0.15,0.17,0.18,2934775,17249731
2025-07-27 22:45:01,1.0,600.0,35.54,5.4,0.28,7.63,30.24,17.6,58.2,0.13,0.17,0.17,2938469,17253029
2025-07-27 22:45:12,0.0,1800.0,36.51,5.4,0.28,7.63,30.24,17.6,58.2,0.11,0.16,0.17,2953471,17337858
2025-07-27 22:45:23,0.0,600.0,35.05,5.4,0.28,7.63,30.24,17.6,58.2,0.16,0.17,0.18,2956699,17344145
2025-07-27 22:45:34,0.0,1800.0,36.51,5.4,0.28,7.63,30.24,17.6,58.2,0.22,0.18,0.18,2973066,17454135
2025-07-27 22:45:45,0.2,600.0,36.51,5.4,0.28,7.63,30.24,17.6,58.2,0.17,0.17,0.18,2973840,17454274
2025-07-27 22:45:56,0.2,600.0,35.05,5.4,0.28,7.63,30.24,17.6,58.2,0.14,0.17,0.17,2981917,17531418
2025-07-27 22:46:07,0.2,600.0,34.56,5.4,0.28,7.63,30.24,17.6,58.2,0.12,0.16,0.17,2985075,17532934
2025-07-27 22:46:18,0.3,1800.0,35.54,5.4,0.28,7.63,30.24,17.6,58.2,0.18,0.17,0.18,2993524,17612147
2025-07-27 22:46:29,0.0,1800.0,35.54,5.4,0.28,7.63,30.24,17.6,58.2,0.15,0.17,0.17,2998656,17616196
2025-07-27 22:46:40,0.5,1800.0,36.02,5.4,0.28,7.63,30.24,17.6,58.2,0.12,0.16,0.17,3010460,17696159
2025-07-27 22:46:51,1.3,1800.0,36.02,5.4,0.28,7.63,30.24,17.6,58.2,0.18,0.17,0.18,3011251,17696368
2025-07-27 22:47:02,19.5,1800.0,37.0,5.4,0.28,7.63,30.24,17.6,58.2,0.15,0.16,0.17,3021750,17775525
2025-07-27 22:47:13,11.6,1800.0,36.02,5.4,0.28,7.63,30.24,17.6,58.2,0.13,0.16,0.17,3029281,17785035
2025-07-27 22:47:24,10.8,1800.0,36.02,5.4,0.28,7.63,30.24,17.6,58.2,0.11,0.15,0.17,3039664,17868394
2025-07-27 22:47:35,0.2,600.0,34.56,5.4,0.28,7.63,30.24,17.6,58.2,0.15,0.16,0.17,3046934,17877262
2025-07-27 22:47:46,8.5,1800.0,36.51,5.4,0.28,7.63,30.24,17.6,58.2,0.13,0.15,0.17,3056002,17974631
2025-07-27 22:47:57,0.0,600.0,35.54,5.4,0.28,7.63,30.24,17.6,58.2,0.11,0.15,0.17,3059604,17980098
2025-07-27 22:48:08,0.0,1800.0,35.54,5.7,0.3,7.63,30.24,17.6,58.2,0.16,0.16,0.17,3068428,18049921
2025-07-27 22:48:19,0.2,600.0,34.56,5.4,0.28,7.63,30.24,17.6,58.2,0.14,0.15,0.17,3069910,18056686
2025-07-27 22:48:30,0.2,1800.0,35.54,5.7,0.3,7.63,30.24,17.6,58.2,0.11,0.14,0.17,3078891,18120458
2025-07-27 22:48:41,0.5,600.0,36.02,5.4,0.28,7.63,30.24,17.6,58.2,0.39,0.21,0.19,3084249,18156278
